"Day";"DateTime";"IdRFID";"unitLabel";"eventDuration";"reinforce1value";"reinforce1Account";"outFuncLabel";"outLabel";"SystemMsg";"MsgValue1";"IdLabel";"Cage";"Discard";"Stage";"Substage";"Group"
1;2021-07-28 16:53:55;"04185D008F";"RFID5";7989;NA;NA;"";"";"";"0,131,101,94,100,100,100,50,115,101,100,100,100,80,50,161,100,100,100,100,100,100,50,111,84,101,100,100,100,50,124,100,100,100,100,76,118,101,100,100,100,100,50,109,102,71,152,102,51,116,102,102,102,102,102,51,77,122,103,103,102,102,51,102,103,102,126,102,51,107,102,102,102,102,102,51,102,142,59,102,102,102";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 16:54:05;"04185D008F";"RFID6";935;NA;NA;"";"";"";"0,100,99,100,100,101,84,100,100,50";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 16:54:08;"04185D008F";"RFID5";6871;NA;NA;"";"";"";"0,130,117,53,100,100,101,100,100,59,100,100,100,103,50,100,100,100,50,107,100,100,100,50,82,166,100,101,59,100,100,101,59,101,99,105,100,102,99,50,130,100,100,100,100,91,50,119,99,101,100,100,102,50,108,100,93,100,100,100,50,117,100,100,100,100,73,155,100,100,100,100";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 16:54:17;"04185D008F";"RFID6";6704;NA;NA;"";"";"";"0,119,110,102,102,56,101,102,102,55,69,102,102,51,126,102,102,51,105,102,103,128,102,103,102,51,102,102,103,102,102,147,51,58,102,102,0,102,102,52,102,102,103,0,0,102,103,51,102,102,102,101,101,100,51,102,50,100,100,50,121,100,100,100,100,100,113,101,50,100,100,100,100";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 16:54:26;"04185D008F";"RFID5";26434;NA;NA;"";"";"";"0,100,100,102,103,102,102,51,102,101,51,102,102,51,114,102,102,101,102,102,86,102,102,102,102,51,102,102,102,103,101,60,102,102,102,102,52,102,102,102,102,96,120,102,102,102,51,103,102,102,102,144,51,102,102,59,102,100,100,100,100,82,100,100,100,50,116,100,100,100,100,101,34,158,100,100,100,100,100,100,100,50,93,100,100,100,100,100,50,126,100,100,101,124,50,50,51,50,101,100,100,100,50,50,50,49,150,100,100,50,122,100,100,100,101,78,100,100,100,100,51,100,100,100,101,99,101,100,99,102,100,100,100,52,101,100,97,100,100,100,100,101,100,101,100,55,101,143,50,100,100,100,100,101,100,50,107,93,50,100,58,101,100,100,101,100,100,58,101,142,100,100,52,100,100,100,100,101,100,99,60,101,101,101,101,102,102,52,102,103,99,120,102,102,102,102,102,51,102,102,130,103,52,105,102,102,102,102,102,51,92,102,105,102,102,102,51,103,102,102,102,79,117,102,103,102,102,51,102,102,102,67,102,116,102,102,102,102,52,102,102,102,117,100,101,101,50,117,100,100,100,100,133,50,111,100,101,100,50,109,100,100,79,100,100,100,100,100,100,51,100,100,100,100,125,100,100,100";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 16:54:55;"04185D008F";"RFID6";525;NA;NA;"";"";"";"0,101,99,100,100";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 16:55:10;"04185D008F";"RFID5";3129;NA;NA;"";"";"";"0,140,100,100,100,100,126,50,110,100,101,100,100,100,50,109,94,100,100,100,100,50,50,116,100,100,99,87,0,101,100,100";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 16:55:16;"04185D008F";"RFID5";26339;NA;NA;"";"";"";"0,101,62,152,100,100,50,121,101,100,100,100,77,100,51,130,100,100,100,100,51,110,101,132,101,102,101,51,105,101,102,102,102,148,51,103,55,102,103,102,102,51,131,102,113,54,102,103,102,102,51,102,102,103,78,51,102,102,102,51,104,103,103,51,128,102,109,59,102,103,102,102,51,130,102,102,93,102,102,102,102,58,103,102,102,100,86,151,51,100,100,100,101,59,101,100,100,125,100,100,50,110,100,100,101,72,100,81,100,106,100,100,100,100,50,110,100,101,92,110,100,100,100,100,100,60,100,100,165,50,100,100,101,100,50,119,101,100,101,93,101,100,100,100,100,51,108,100,100,118,53,99,102,100,100,100,59,101,100,100,102,120,100,100,101,100,100,50,108,101,97,101,101,100,50,110,100,100,100,100,94,50,116,100,100,100,100,101,51,108,100,85,153,100,101,101,100,58,100,100,100,98,100,100,102,102,102,101,50,101,102,101,91,130,102,102,103,102,51,102,102,102,113,51,102,103,102,102,52,102,102,102,103,94,119,102,102,102,102,51,102,102,103,144,51,102,102,103,57,101,102,102,102,86,102,102,102,102,51,102,102,102,102,60,144,51,128,100,101,100,100,100,50,109";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 16:55:45;"04185D008F";"RFID5";8409;NA;NA;"";"";"";"0,100,99,100,100,100,56,100,101,100,100,58,100,100,100,60,99,88,100,100,50,112,100,100,50,110,101,100,123,100,100,100,50,118,103,100,168,147,49,101,440,130,50,360,101,292,100,270,100,170,100,100,60,100,100,100,100,84,100,106,100,100,100,51,109,101";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 16:56:00;"04185D008F";"RFID5";4261;NA;NA;"";"";"";"0,107,101,100,50,50,50,50,100,101,101,100,50,43,0,108,100,100,100,100,100,50,110,100,115,100,100,51,129,100,101,101,50,108,79,100,101,101,100,50,129,100,100,101,100,119";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 16:56:07;"04185D008F";"RFID5";1848;NA;NA;"";"";"";"0,101,100,100,103,100,51,128,100,100,100,50,110,100,100,75,50,50,50";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 16:56:37;"04185D008F";"RFID5";14995;NA;NA;"";"";"";"0,163,100,100,101,101,100,100,100,50,106,75,101,121,100,100,101,100,100,51,109,101,75,100,101,100,101,100,100,100,52,99,101,99,101,100,99,61,100,100,101,100,100,90,50,100,100,100,50,50,50,50,101,100,100,0,60,100,50,121,100,100,50,110,100,100,100,71,100,101,58,100,101,101,100,101,57,100,91,100,100,100,101,100,100,50,108,101,91,51,101,103,51,130,102,102,102,102,52,102,107,103,51,102,101,51,103,102,102,51,105,128,51,113,102,103,51,104,102,102,103,68,102,118,102,102,102,102,51,102,102,102,67,102,102,102,102,51,129,102,102,103,65,102,103,103,51,102,102,102,102,51,130,127,50,100,51,100,100,100,100";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 16:56:54;"04185D008F";"RFID6";247;NA;NA;"";"";"";"0,157";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:02:27;"04185D008F";"RFID5";4401;NA;NA;"";"";"";"0,169,119,52,99,101,100,100,100,59,100,101,99,103,51,49,119,100,100,0,51,50,247,101,99,100,101,99,52,146,100,179,100,192,100,100,100,101,100,59,165";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:05:20;"04185D008F";"RFID5";573;NA;NA;"";"";"";"0,170,113,100";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:16:37;"04185D008F";"RFID6";494;NA;NA;"";"";"";"0,164,102";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:27:18;"04185D008F";"RFID5";489;NA;NA;"";"";"";"0,50,110,102,100";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:32:59;"04185D008F";"RFID6";330;NA;NA;"";"";"";"0,100,97";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:34:01;"04185D008F";"RFID6";220;NA;NA;"";"";"";"0,102";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:35:56;"04185D008F";"RFID6";2768;NA;NA;"";"";"";"0,129,81,100,50,101,100,100,100,59,99,101,60,100,102,101,99,100,51,100,100,100,100,50,100,129,50,100,100,50";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:36:02;"04185D008F";"RFID6";942;NA;NA;"";"";"";"0,50,130,100,100,50,122,120,101";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:37:56;"04185D008F";"RFID6";800;NA;NA;"";"";"";"0,170,51,107";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:37:59;"04185D008F";"RFID5";1368;NA;NA;"";"";"";"0,100,101,99,51,127,100,100,100,51,109,120,50,101";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:38:03;"04185D008F";"RFID5";4981;NA;NA;"";"";"";"0,131,100,100,100,100,100,51,88,154,101,100,100,100,50,109,102,102,83,101,107,102,102,102,102,101,51,102,102,93,102,102,103,51,105,102,102,102,102,66,103,116,103,102,102,102,102,51,102,102,67";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:38:11;"04185D008F";"CondMod5";2657;78;78;"out1Initial";"positive";"";"";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:38:11;"04185D008F";"RFID5";4620;NA;NA;"";"";"";"0,102,76,115,98,101,66,101,100,51,100,100,50,110,100,100,50,89,150,50,113,100,100,51,110,101,50,108,156,51,59,101,101,58,100,100,60,100,100,83,101,50,116,101,100,100,100,50,109,100,74";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:42:00;"04185D008F";"RFID5";2507;NA;NA;"";"";"";"0,140,99,86,100,104,100,100,100,100,50,50,50,111,101,95,55,99,100,100,100,100,100,100,100";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:49:27;"04185D008F";"RFID6";1165;NA;NA;"";"";"";"0,70,101,0,103,56,146,51,102,102,102,52,102,102";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 17:56:36;"04185D008F";"RFID5";2323;NA;NA;"";"";"";"0,50,101,100,100,100,100,59,100,100,101,67,122,101,100,100,100,51,109,100,100,132,100,101";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 18:27:12;"04185D008F";"RFID6";1335;NA;NA;"";"";"";"0,101,101,188,102,50,108,89,100,100,100,50,117";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 20:03:27;"04185D008F";"RFID5";227;NA;NA;"";"";"";"0";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 20:15:35;"04185D008F";"RFID5";1093;NA;NA;"";"";"";"0,131,102,76,154,51,110,102,103,102";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 20:20:54;"04185D008F";"RFID6";640;NA;NA;"";"";"";"0,170,117,153";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 20:37:52;"0416D4F855";"CondMod9";2568;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:38:23;"0416D4F855";"CondMod9";993;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:38:43;"0416D4F855";"CondMod9";478;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:38:46;"0416D4F855";"CondMod9";70;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:38:57;"0416D4F855";"CondMod9";7368;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:39:30;"0416D4F855";"CondMod9";3508;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:40:19;"0416D4F855";"CondMod9";1265;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:40:36;"0416D4F855";"CondMod9";407;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:40:48;"0416D4F855";"CondMod9";1616;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:45:34;"04185D008F";"RFID5";574;NA;NA;"";"";"";"0,131,102,51,107,81";"Bat 103";3;0;"Training";"Training";"Random"
1;2021-07-28 20:51:11;"0416D4F855";"CondMod9";2746;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:51:43;"0416D4F855";"CondMod9";263;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:51:46;"0416D4F855";"CondMod9";1547;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:51:59;"0416D4F855";"CondMod9";1466;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:57:05;"0416D4F855";"CondMod9";6744;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:57:51;"0416D4F855";"CondMod10";1525;78;78;"out2Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:59:17;"0416D4F855";"CondMod9";466;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
1;2021-07-28 20:59:42;"0416D4F855";"CondMod9";5454;78;78;"out1Initial";"positive";"";"";"Bat 5";5;0;"Training";"Training";"Strict"
